date_delivered_year,date_sort_year,author_group,citation_title,affiliation_country,affiliation_city,affiliation_organization,corresponding_author_given_name,corresponding_author_surname,corresponding_author_indexed_name,citation_language,source_country,source_publication_year,source_publisher_name,classificationgroup,dbcollection,ref_count,reference,affiliation,coverDate,aggregationType,author,publicationName,citedby_count,title,publisher,subject_area,abstract_language
2024,2024,Unknown,The Suppressive Effect of Quorum Sensing Related to Pseudomonas aeruginosa (PQS) Against Pro-inflammatory Biomarkers of Gene Expression in Immune Cell Culture,Iraq,Mosul,Nineveh Health Department,Unknown,Unknown,Al-Shaar A.Y.,Unknown,Iraq,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nineveh Health Department', 'affiliation-city': 'Mosul', 'affiliation-country': 'Iraq'}]",2025-07-01,Journal,Al-Shaar A.Y.,Egyptian Journal of Veterinary Science(Egypt),0,The Suppressive Effect of Quorum Sensing Related to Pseudomonas aeruginosa (PQS) Against Pro-inflammatory Biomarkers of Gene Expression in Immune Cell Culture,Egyptian Journal of Veterinary Science(Egypt),"[{'@_fa': 'true', '@code': '3402', '@abbrev': 'VETE', '$': 'Equine'}, {'@_fa': 'true', '@code': '3403', '@abbrev': 'VETE', '$': 'Food Animals'}, {'@_fa': 'true', '@code': '3404', '@abbrev': 'VETE', '$': 'Small Animals'}, {'@_fa': 'true', '@code': '3401', '@abbrev': 'VETE', '$': 'Veterinary (miscellaneous)'}]",Unknown
2024,2024,Unknown,"Effect of Zingerone and/or Vitamin C on the Immune System of Albino Rats, Hematological, Biochemical, Gene Expression Biomarkers and Histological Study",Egypt,Kafr el-Sheikh,Faculty of Veteinary Medicine,Unknown,Unknown,El-Adawy M.M.A.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Faculty of Veteinary Medicine', 'affiliation-city': 'Kafr el-Sheikh', 'affiliation-country': 'Egypt'}]",2025-07-01,Journal,El-Adawy M.M.A.,Egyptian Journal of Veterinary Science(Egypt),0,"Effect of Zingerone and/or Vitamin C on the Immune System of Albino Rats, Hematological, Biochemical, Gene Expression Biomarkers and Histological Study",Egyptian Journal of Veterinary Science(Egypt),"[{'@_fa': 'true', '@code': '3402', '@abbrev': 'VETE', '$': 'Equine'}, {'@_fa': 'true', '@code': '3403', '@abbrev': 'VETE', '$': 'Food Animals'}, {'@_fa': 'true', '@code': '3404', '@abbrev': 'VETE', '$': 'Small Animals'}, {'@_fa': 'true', '@code': '3401', '@abbrev': 'VETE', '$': 'Veterinary (miscellaneous)'}]",Unknown
2024,2024,Unknown,Impact of Freezing Intervals on Oxytetracycline and Ciprofloxacin Residues in Nile Tilapia and Catfish Muscles,Egypt,Benha,Faculty of Veterinary Medicine Benha University,Unknown,Unknown,El Asely M.M.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Faculty of Veterinary Medicine Benha University', 'affiliation-city': 'Benha', 'affiliation-country': 'Egypt'}]",2025-07-01,Journal,El Asely M.M.,Egyptian Journal of Veterinary Science(Egypt),0,Impact of Freezing Intervals on Oxytetracycline and Ciprofloxacin Residues in Nile Tilapia and Catfish Muscles,Egyptian Journal of Veterinary Science(Egypt),"[{'@_fa': 'true', '@code': '3402', '@abbrev': 'VETE', '$': 'Equine'}, {'@_fa': 'true', '@code': '3403', '@abbrev': 'VETE', '$': 'Food Animals'}, {'@_fa': 'true', '@code': '3404', '@abbrev': 'VETE', '$': 'Small Animals'}, {'@_fa': 'true', '@code': '3401', '@abbrev': 'VETE', '$': 'Veterinary (miscellaneous)'}]",Unknown
2024,2024,Unknown,Prevalence of E. coli in The Retailed Chicken Meat Products with Protective Trials Using Carica papaya and Moringa oleifera Extracts,Egypt,Zagazig,Faculty of Veterinary Medicine,Unknown,Unknown,Morshdy A.E.M.A.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Faculty of Veterinary Medicine', 'affiliation-city': 'Zagazig', 'affiliation-country': 'Egypt'}]",2025-07-01,Journal,Morshdy A.E.M.A.,Egyptian Journal of Veterinary Science(Egypt),0,Prevalence of E. coli in The Retailed Chicken Meat Products with Protective Trials Using Carica papaya and Moringa oleifera Extracts,Egyptian Journal of Veterinary Science(Egypt),"[{'@_fa': 'true', '@code': '3402', '@abbrev': 'VETE', '$': 'Equine'}, {'@_fa': 'true', '@code': '3403', '@abbrev': 'VETE', '$': 'Food Animals'}, {'@_fa': 'true', '@code': '3404', '@abbrev': 'VETE', '$': 'Small Animals'}, {'@_fa': 'true', '@code': '3401', '@abbrev': 'VETE', '$': 'Veterinary (miscellaneous)'}]",Unknown
2024,2024,Unknown,Prevalence of Multidrug-Resistant Staphylococcus aureus in Meals Served at Hospitals,Egypt,Benha,Faculty of Veterinary Medicine Benha University,Unknown,Unknown,Ghanem M.A.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Faculty of Veterinary Medicine Benha University', 'affiliation-city': 'Benha', 'affiliation-country': 'Egypt'}]",2025-07-01,Journal,Ghanem M.A.,Egyptian Journal of Veterinary Science(Egypt),0,Prevalence of Multidrug-Resistant Staphylococcus aureus in Meals Served at Hospitals,Egyptian Journal of Veterinary Science(Egypt),"[{'@_fa': 'true', '@code': '3402', '@abbrev': 'VETE', '$': 'Equine'}, {'@_fa': 'true', '@code': '3403', '@abbrev': 'VETE', '$': 'Food Animals'}, {'@_fa': 'true', '@code': '3404', '@abbrev': 'VETE', '$': 'Small Animals'}, {'@_fa': 'true', '@code': '3401', '@abbrev': 'VETE', '$': 'Veterinary (miscellaneous)'}]",Unknown
2024,2024,Unknown,An Epidemiological and Molecular study Evaluating The Biofilm-Related Markers of Pseudomonas Aeruginosa and Klebsiella Spp. Causing Diarrhea in Ruminants and Humans,Egypt,Minya,Faculty of Veterinary Medicine,Unknown,Unknown,Abdel-Ghany A.E.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Faculty of Veterinary Medicine', 'affiliation-city': 'Minya', 'affiliation-country': 'Egypt'}]",2025-07-01,Journal,Abdel-Ghany A.E.,Egyptian Journal of Veterinary Science(Egypt),0,An Epidemiological and Molecular study Evaluating The Biofilm-Related Markers of Pseudomonas Aeruginosa and Klebsiella Spp. Causing Diarrhea in Ruminants and Humans,Egyptian Journal of Veterinary Science(Egypt),"[{'@_fa': 'true', '@code': '3402', '@abbrev': 'VETE', '$': 'Equine'}, {'@_fa': 'true', '@code': '3403', '@abbrev': 'VETE', '$': 'Food Animals'}, {'@_fa': 'true', '@code': '3404', '@abbrev': 'VETE', '$': 'Small Animals'}, {'@_fa': 'true', '@code': '3401', '@abbrev': 'VETE', '$': 'Veterinary (miscellaneous)'}]",Unknown
2024,2024,Unknown,"Antimicrobial Susceptibility Pattern of Newly Formulated Disinfectants Against Pathogenic Bacterial Contaminants in Different Veterinary Research Laboratories in Beni-Suef City, Egypt",Egypt,Beni Suef,Faculty of Veterinary Medicine,Unknown,Unknown,El Bably M.A.,Unknown,Egypt,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Faculty of Veterinary Medicine', 'affiliation-city': 'Beni Suef', 'affiliation-country': 'Egypt'}]",2025-07-01,Journal,El Bably M.A.,Egyptian Journal of Veterinary Science(Egypt),0,"Antimicrobial Susceptibility Pattern of Newly Formulated Disinfectants Against Pathogenic Bacterial Contaminants in Different Veterinary Research Laboratories in Beni-Suef City, Egypt",Egyptian Journal of Veterinary Science(Egypt),"[{'@_fa': 'true', '@code': '3402', '@abbrev': 'VETE', '$': 'Equine'}, {'@_fa': 'true', '@code': '3403', '@abbrev': 'VETE', '$': 'Food Animals'}, {'@_fa': 'true', '@code': '3404', '@abbrev': 'VETE', '$': 'Small Animals'}, {'@_fa': 'true', '@code': '3401', '@abbrev': 'VETE', '$': 'Veterinary (miscellaneous)'}]",Unknown
2024,2024,Unknown,A Toolbox of Analog Form-Finding Techniques: Experiments for the Generation of Bioinspired Forms in Industrial Design,Colombia,Medellin,Instituto Tecnológico Metropolitano,Unknown,Unknown,Patiño E.,Unknown,Colombia,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Instituto Tecnológico Metropolitano', 'affiliation-city': 'Medellin', 'affiliation-country': 'Colombia'}]",2025-06-30,Journal,Patiño E.,International Journal of Designed Objects,0,A Toolbox of Analog Form-Finding Techniques: Experiments for the Generation of Bioinspired Forms in Industrial Design,International Journal of Designed Objects,"[{'@_fa': 'true', '@code': '1213', '@abbrev': 'ARTS', '$': 'Visual Arts and Performing Arts'}, {'@_fa': 'true', '@code': '2216', '@abbrev': 'ENGI', '$': 'Architecture'}]",Unknown
2024,2024,Unknown,Structural basis for activation of somatostatin receptor 5 by cyclic neuropeptide agonists,China,Shanghai,"Shanghai Institute of Materia Medica, Chinese Academy of Sciences",Unknown,Unknown,Li J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shanghai Institute of Materia Medica, Chinese Academy of Sciences', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Nanjing University of Chinese Medicine', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",2025-06-25,Journal,Li J.,Proceedings of the National Academy of Sciences of the United States of America,0,Structural basis for activation of somatostatin receptor 5 by cyclic neuropeptide agonists,Proceedings of the National Academy of Sciences of the United States of America,"[{'@_fa': 'true', '@code': '1000', '@abbrev': 'MULT', '$': 'Multidisciplinary'}]",Unknown
2024,2024,Unknown,Electrochemical assisted single atom copper modified novel nitrogen doped porous carbon mediated catalytic activity based on D-band center modification: Rapid degradation of enoxacin,China,Panzhihua,Panzhihua University,Unknown,Unknown,Ren Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Panzhihua University', 'affiliation-city': 'Panzhihua', 'affiliation-country': 'China'}]",2025-06-22,Journal,Ren Y.,Separation and Purification Technology,0,Electrochemical assisted single atom copper modified novel nitrogen doped porous carbon mediated catalytic activity based on D-band center modification: Rapid degradation of enoxacin,Separation and Purification Technology,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}, {'@_fa': 'true', '@code': '1506', '@abbrev': 'CENG', '$': 'Filtration and Separation'}]",Unknown
2024,2024,Unknown,Insights into the relationship between regulation of oxygen vacancy and singlet oxygen generation in peracetic acid activation,China,Changsha,Hunan University,Unknown,Unknown,Huang D.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Hunan University', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}]",2025-06-22,Journal,Huang D.,Separation and Purification Technology,0,Insights into the relationship between regulation of oxygen vacancy and singlet oxygen generation in peracetic acid activation,Separation and Purification Technology,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}, {'@_fa': 'true', '@code': '1506', '@abbrev': 'CENG', '$': 'Filtration and Separation'}]",Unknown
2024,2024,Unknown,Engineering carbon materials for organic pollutant removal via adsorption and photodegradation: A review,China,Nanchang,Nanchang Hangkong University,Unknown,Unknown,Huang Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nanchang Hangkong University', 'affiliation-city': 'Nanchang', 'affiliation-country': 'China'}]",2025-06-22,Journal,Huang Y.,Separation and Purification Technology,0,Engineering carbon materials for organic pollutant removal via adsorption and photodegradation: A review,Separation and Purification Technology,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}, {'@_fa': 'true', '@code': '1506', '@abbrev': 'CENG', '$': 'Filtration and Separation'}]",Unknown
2024,2024,Unknown,Thiol-yne click postsynthesis of imidazole-functionalized cyclodextrin microporous organic network: A remarkable adsorbent for sulfonamide antibiotics,China,Jinan,Shandong First Medical University &amp; Shandong Academy of Medical Sciences,Unknown,Unknown,Yue Y.D.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shandong First Medical University &amp; Shandong Academy of Medical Sciences', 'affiliation-city': 'Jinan', 'affiliation-country': 'China'}]",2025-06-22,Journal,Yue Y.D.,Separation and Purification Technology,0,Thiol-yne click postsynthesis of imidazole-functionalized cyclodextrin microporous organic network: A remarkable adsorbent for sulfonamide antibiotics,Separation and Purification Technology,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}, {'@_fa': 'true', '@code': '1506', '@abbrev': 'CENG', '$': 'Filtration and Separation'}]",Unknown
2024,2024,Unknown,"Synthesis, mechanism and environmental applications of g-C<inf>3</inf>N<inf>4</inf> composites: A synergistic approach to adsorption and photocatalysis",China,Huainan,Huaiyin Institute of Technology,Unknown,Unknown,khan I.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Huaiyin Institute of Technology', 'affiliation-city': 'Huainan', 'affiliation-country': 'China'}]",2025-06-22,Journal,khan I.,Separation and Purification Technology,0,"Synthesis, mechanism and environmental applications of g-C<inf>3</inf>N<inf>4</inf> composites: A synergistic approach to adsorption and photocatalysis",Separation and Purification Technology,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}, {'@_fa': 'true', '@code': '1506', '@abbrev': 'CENG', '$': 'Filtration and Separation'}]",Unknown
2024,2024,Unknown,Copper-functionalized hydrochar from swine manure with complexation sites for selective adsorption of tetracycline antibiotics,China,Nanchang,Nanchang University,Unknown,Unknown,Zhang P.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nanchang University', 'affiliation-city': 'Nanchang', 'affiliation-country': 'China'}]",2025-06-22,Journal,Zhang P.,Separation and Purification Technology,0,Copper-functionalized hydrochar from swine manure with complexation sites for selective adsorption of tetracycline antibiotics,Separation and Purification Technology,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}, {'@_fa': 'true', '@code': '1506', '@abbrev': 'CENG', '$': 'Filtration and Separation'}]",Unknown
2024,2024,Unknown,Electronically regulated Mn-N site-loaded MXenes for highly efficient and selective singlet oxygen generation via PMS activation,China,Chongqing,Chongqing Jiaotong University,Unknown,Unknown,Liu Z.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Chongqing Jiaotong University', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",2025-06-22,Journal,Liu Z.,Separation and Purification Technology,0,Electronically regulated Mn-N site-loaded MXenes for highly efficient and selective singlet oxygen generation via PMS activation,Separation and Purification Technology,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}, {'@_fa': 'true', '@code': '1506', '@abbrev': 'CENG', '$': 'Filtration and Separation'}]",Unknown
2024,2024,Unknown,"Boosting peroxymonosulfate activation over Co-N-C@Co<inf>9</inf>S<inf>8</inf> double-shelled nanocages for ciprofloxacin degradation: Insights into catalytic performance, degradation mechanism and routes",China,Nanjing,Nanjing Forestry University,Unknown,Unknown,Huang X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nanjing Forestry University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",2025-06-22,Journal,Huang X.,Separation and Purification Technology,1,"Boosting peroxymonosulfate activation over Co-N-C@Co<inf>9</inf>S<inf>8</inf> double-shelled nanocages for ciprofloxacin degradation: Insights into catalytic performance, degradation mechanism and routes",Separation and Purification Technology,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}, {'@_fa': 'true', '@code': '1506', '@abbrev': 'CENG', '$': 'Filtration and Separation'}]",Unknown
2024,2024,Unknown,Recyclable biomimetic flower membranes for ofloxacin degradation by peroxymonosulfate activation under visible-light,China,Hangzhou,Zhejiang Sci-Tech University,Unknown,Unknown,Cen L.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Zhejiang Sci-Tech University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}]",2025-06-22,Journal,Cen L.,Separation and Purification Technology,0,Recyclable biomimetic flower membranes for ofloxacin degradation by peroxymonosulfate activation under visible-light,Separation and Purification Technology,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}, {'@_fa': 'true', '@code': '1506', '@abbrev': 'CENG', '$': 'Filtration and Separation'}]",Unknown
2024,2024,Unknown,Effects of DOM and cations on the diffusion migration of PPCPs through ion exchange membranes,China,Kunming,Yunnan University,Unknown,Unknown,Yang F.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Yunnan University', 'affiliation-city': 'Kunming', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Kunming University of Science and Technology', 'affiliation-city': 'Kunming', 'affiliation-country': 'China'}]",2025-06-22,Journal,Yang F.,Separation and Purification Technology,0,Effects of DOM and cations on the diffusion migration of PPCPs through ion exchange membranes,Separation and Purification Technology,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}, {'@_fa': 'true', '@code': '1506', '@abbrev': 'CENG', '$': 'Filtration and Separation'}]",Unknown
2024,2024,Unknown,Harnessing natural antifouling agents for enhancing water and wastewater treatment membranes,South Korea,Jeonju,Jeonbuk National University,Unknown,Unknown,Raj Kandel D.,Unknown,South Korea,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Jeonbuk National University', 'affiliation-city': 'Jeonju', 'affiliation-country': 'South Korea'}]",2025-06-22,Journal,Raj Kandel D.,Separation and Purification Technology,0,Harnessing natural antifouling agents for enhancing water and wastewater treatment membranes,Separation and Purification Technology,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}, {'@_fa': 'true', '@code': '1506', '@abbrev': 'CENG', '$': 'Filtration and Separation'}]",Unknown
2024,2024,Unknown,Four-liquid-phase system for simultaneous extraction and separation method of various active components in Antarctic krill crude oil extract,China,Guangzhou,South China University of Technology,Unknown,Unknown,Li Z.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'South China University of Technology', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",2025-06-22,Journal,Li Z.,Separation and Purification Technology,0,Four-liquid-phase system for simultaneous extraction and separation method of various active components in Antarctic krill crude oil extract,Separation and Purification Technology,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}, {'@_fa': 'true', '@code': '1506', '@abbrev': 'CENG', '$': 'Filtration and Separation'}]",Unknown
