,references_count,citations_count,title,author,doi
144,46.0,18.0,Progressive fibrosing interstitial lung disease: treatable traits and therapeutic strategies,"[{'ce:given-name': 'Amornpun', 'preferred-name': {'ce:given-name': 'Amornpun', 'ce:initials': 'A.', 'ce:surname': 'Wongkarnjana', 'ce:indexed-name': 'Wongkarnjana A.'}, '@seq': '1', 'ce:initials': 'A.', '@_fa': 'true', 'affiliation': [{'@id': '60026748', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60026748'}, {'@id': '60002620', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60002620'}], 'ce:surname': 'Wongkarnjana', '@auid': '56922211000', 'author-url': 'https://api.elsevier.com/content/author/author_id/56922211000', 'ce:indexed-name': 'Wongkarnjana A.'}]",10.1097/MCP.0000000000000712
145,0.0,3.0,Provision of Sexual Medicine Services During the Coronavirus Disease-2019 Pandemic: An Asia Pacific Society of Sexual Medicine Position Statement,"[{'ce:given-name': 'Eric', 'preferred-name': {'ce:given-name': 'Eric', 'ce:initials': 'E.', 'ce:surname': 'Chung', 'ce:indexed-name': 'Chung E.'}, '@seq': '1', 'ce:initials': 'E.', '@_fa': 'true', 'affiliation': {'@id': '60031004', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60031004'}, 'ce:degrees': 'MBBS, FRACS', 'ce:surname': 'Chung', '@auid': '22952996300', 'author-url': 'https://api.elsevier.com/content/author/author_id/22952996300', 'ce:indexed-name': 'Chung E.'}]",10.1016/j.esxm.2020.06.012
146,0.0,3.0,"Corrigendum to “A multi-national, multi-disciplinary Delphi consensus study on using omega-3 polyunsaturated fatty acids (n-3 PUFAs) for the treatment of major depressive disorder”. [J Affect Disord. 15 (2020) 233-238] (Journal of Affective Disorders (2020) 15 (233-238) (S0165032719319299), (10.1016/j.jad.2020.01.050))","[{'ce:given-name': 'Ta-Wei', 'preferred-name': {'ce:given-name': 'Ta Wei', 'ce:initials': 'T.W.', 'ce:surname': 'Guu', 'ce:indexed-name': 'Guu T.W.'}, '@seq': '1', 'ce:initials': 'T.-W.', '@_fa': 'true', 'affiliation': [{'@id': '60031941', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60031941'}, {'@id': '60244708', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60244708'}], 'ce:surname': 'Guu', '@auid': '37761618800', 'author-url': 'https://api.elsevier.com/content/author/author_id/37761618800', 'ce:indexed-name': 'Guu T.-W.'}]",10.1016/j.jad.2020.06.007
147,0.0,0.0,"Correction to: Dominance status and copulatory vocalizations among male stump-tailed macaques in Thailand (Primates, (2020), 61, 5, (685-694), 10.1007/s10329-020-00820-7)","[{'ce:given-name': 'Aru', 'preferred-name': {'ce:given-name': 'Aru', 'ce:initials': 'A.', 'ce:surname': 'Toyoda', 'ce:indexed-name': 'Toyoda A.'}, '@seq': '1', 'ce:initials': 'A.', '@_fa': 'true', 'affiliation': [{'@id': '60007976', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60007976'}, {'@id': '60015682', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60015682'}, {'@id': '60011001', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60011001'}], 'ce:surname': 'Toyoda', '@auid': '57194726367', 'author-url': 'https://api.elsevier.com/content/author/author_id/57194726367', 'ce:indexed-name': 'Toyoda A.'}]",10.1007/s10329-020-00830-5
148,22.0,6.0,Pedicled Peritoneal Flap Vaginoplasty in Male-to-Female Gender Affirmation Surgery: A Case Report,"[{'ce:given-name': 'Poonpissamai', 'preferred-name': {'ce:given-name': 'Poonpissamai', 'ce:initials': 'P.', 'ce:surname': 'Suwajo', 'ce:indexed-name': 'Suwajo P.'}, '@seq': '1', 'ce:initials': 'P.', '@_fa': 'true', 'ce:surname': 'Suwajo', '@auid': '56097156000', 'author-url': 'https://api.elsevier.com/content/author/author_id/56097156000', 'ce:indexed-name': 'Suwajo P.'}]",10.1097/SPV.0000000000000888
149,0.0,0.0,"Management of advanced, metastatic, and recurrent cervical cancer: Survey of practice among Thai gynecologic oncologists","[{'preferred-name': {'ce:given-name': 'V.', 'ce:initials': 'V.', 'ce:surname': 'Achariyapota', 'ce:indexed-name': 'Achariyapota V.'}, '@seq': '1', 'ce:initials': 'V.', '@_fa': 'true', 'affiliation': {'@id': '60011189', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60011189'}, 'ce:degrees': 'MD', 'ce:surname': 'Achariyapota', '@auid': '36643202500', 'author-url': 'https://api.elsevier.com/content/author/author_id/36643202500', 'ce:indexed-name': 'Achariyapota V.'}]",
150,,,Working situation and problems in practice of Thai gynecologic oncologists: Thai gynecologic cancer society survey,"[{'preferred-name': {'ce:given-name': 'S.', 'ce:initials': 'S.', 'ce:surname': 'Tangjitgamol', 'ce:indexed-name': 'Tangjitgamol S.'}, '@seq': '1', 'ce:initials': 'S.', '@_fa': 'true', 'affiliation': {'@id': '60020352', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60020352'}, 'ce:degrees': 'MD', 'ce:surname': 'Tangjitgamol', '@auid': '8960898900', 'author-url': 'https://api.elsevier.com/content/author/author_id/8960898900', 'ce:indexed-name': 'Tangjitgamol S.'}]",
151,0.0,3.0,Regional integration in the EU and ASEAN in the period of declining multilateralism and corona shocks,"[{'ce:given-name': 'Suthiphand', 'preferred-name': {'ce:given-name': 'Suthiphand', 'ce:initials': 'S.', 'ce:surname': 'Chirathivat', 'ce:indexed-name': 'Chirathivat S.'}, '@seq': '1', 'ce:initials': 'S.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Chirathivat', '@auid': '6507409601', 'author-url': 'https://api.elsevier.com/content/author/author_id/6507409601', 'ce:indexed-name': 'Chirathivat S.'}]",10.1007/s10368-020-00480-4
152,9.0,6.0,'Ring of fire' appearance in COVID-19 pneumonia,"[{'ce:given-name': 'Nitra', 'preferred-name': {'ce:given-name': 'Nitra', 'ce:initials': 'N.', 'ce:surname': 'Piyavisetpat', 'ce:indexed-name': 'Piyavisetpat N.'}, '@seq': '1', 'ce:initials': 'N.', '@_fa': 'true', 'affiliation': {'@id': '60020543', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60020543'}, 'ce:surname': 'Piyavisetpat', '@auid': '6506714788', 'author-url': 'https://api.elsevier.com/content/author/author_id/6506714788', 'ce:indexed-name': 'Piyavisetpat N.'}]",10.1136/bcr-2020-236167
153,88.0,46.0,Abrogation of PRRSV infectivity by CRISPR-Cas13b-mediated viral RNA cleavage in mammalian cells,"[{'ce:given-name': 'Jin', 'preferred-name': {'ce:given-name': 'Jin', 'ce:initials': 'J.', 'ce:surname': 'Cui', 'ce:indexed-name': 'Cui J.'}, '@seq': '1', 'ce:initials': 'J.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Cui', '@auid': '57217173300', 'author-url': 'https://api.elsevier.com/content/author/author_id/57217173300', 'ce:indexed-name': 'Cui J.'}]",10.1038/s41598-020-66775-3
154,44.0,13.0,Genistein and exercise modulated lipid peroxidation and improved steatohepatitis in ovariectomized rats,"[{'ce:given-name': 'Namthip', 'preferred-name': {'ce:given-name': 'Namthip', 'ce:initials': 'N.', 'ce:surname': 'Witayavanitkul', 'ce:indexed-name': 'Witayavanitkul N.'}, '@seq': '1', 'ce:initials': 'N.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Witayavanitkul', '@auid': '55578124600', 'author-url': 'https://api.elsevier.com/content/author/author_id/55578124600', 'ce:indexed-name': 'Witayavanitkul N.'}]",10.1186/s12906-020-02962-z
155,,,Website review - Chula Art Town on Google Arts & Culture portal,"[{'ce:given-name': 'Alan', 'preferred-name': {'ce:given-name': 'Alan', 'ce:initials': 'A.', 'ce:surname': 'Kinear', 'ce:indexed-name': 'Kinear A.'}, '@seq': '1', 'ce:initials': 'A.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Kinear', '@auid': '57218617790', 'author-url': 'https://api.elsevier.com/content/author/author_id/57218617790', 'ce:indexed-name': 'Kinear A.'}]",
156,,,"The ""New Normal"" the ""Covid Culture""","[{'ce:given-name': 'Bussakorn', 'preferred-name': {'ce:given-name': 'Bussakorn', 'ce:initials': 'B.', 'ce:surname': 'Binson', 'ce:indexed-name': 'Binson B.'}, '@seq': '1', 'ce:initials': 'B.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Binson', '@auid': '6506549197', 'author-url': 'https://api.elsevier.com/content/author/author_id/6506549197', 'ce:indexed-name': 'Binson B.'}]",
157,39.0,180.0,Delayed versus early initiation of renal replacement therapy for severe acute kidney injury: a systematic review and individual patient data meta-analysis of randomised clinical trials,"[{'ce:given-name': 'Stéphane', 'preferred-name': {'ce:given-name': 'Stéphane', 'ce:initials': 'S.', 'ce:surname': 'Gaudry', 'ce:indexed-name': 'Gaudry S.'}, '@seq': '1', 'ce:initials': 'S.', '@_fa': 'true', 'affiliation': {'@id': '60009647', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60009647'}, 'ce:surname': 'Gaudry', '@auid': '26421559700', 'author-url': 'https://api.elsevier.com/content/author/author_id/26421559700', 'ce:indexed-name': 'Gaudry S.'}]",10.1016/S0140-6736(20)30531-6
158,0.0,2.0,"Erratum to: Study of dijet events with a large rapidity gap between the two leading jets in pp collisions at s = 7 Te (The European Physical Journal C, (2018), 78, 3, (242), 10.1140/epjc/s10052-018-5691-6)","[{'preferred-name': {'ce:given-name': 'A. M.', 'ce:initials': 'A.M.', 'ce:surname': 'Sirunyan', 'ce:indexed-name': 'Sirunyan A.M.'}, '@seq': '1', 'ce:initials': 'A.M.', '@_fa': 'true', 'affiliation': {'@id': '60070862', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60070862'}, 'ce:surname': 'Sirunyan', '@auid': '16239550900', 'author-url': 'https://api.elsevier.com/content/author/author_id/16239550900', 'ce:indexed-name': 'Sirunyan A.M.'}]",10.1140/epjc/s10052-020-7946-2
159,,,Erratum: Gastric peroral endoscopic pyloromyotomy versus gastric electrical stimulation in the treatment of refractory gastroparesis: A propensity score-matched analysis of long term outcomes (Endoscopy (2020) 52 (349-358) DOI: 10.1055/a-1111-8566),"[{'ce:given-name': 'Shanshan', 'preferred-name': {'ce:given-name': 'Shanshan', 'ce:initials': 'S.', 'ce:surname': 'Shen', 'ce:indexed-name': 'Shen S.'}, '@seq': '1', 'ce:initials': 'S.', '@_fa': 'true', 'affiliation': [{'@id': '60000928', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60000928'}, {'@id': '60004667', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60004667'}], 'ce:surname': 'Shen', '@auid': '36099326600', 'author-url': 'https://api.elsevier.com/content/author/author_id/36099326600', 'ce:indexed-name': 'Shen S.'}]",10.1055/a-1177-5193
160,,,"Corrigendum: Fertility Preservation for Child and Adolescent Cancer Patients in Asian Countries (Frontiers in Endocrinology, (2019), 10, 10.3389/fendo.2019.00655)","[{'ce:given-name': 'Seido', 'preferred-name': {'ce:given-name': 'Seido', 'ce:initials': 'S.', 'ce:surname': 'Takae', 'ce:indexed-name': 'Takae S.'}, '@seq': '1', 'ce:initials': 'S.', '@_fa': 'true', 'affiliation': {'@id': '60012275', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60012275'}, 'ce:surname': 'Takae', '@auid': '36125259500', 'author-url': 'https://api.elsevier.com/content/author/author_id/36125259500', 'ce:indexed-name': 'Takae S.'}]",10.3389/fendo.2020.00241
161,79.0,23.0,Constraints on the χc1 versus χc2 Polarizations in Proton-Proton Collisions at s =8 TeV,"[{'preferred-name': {'ce:given-name': 'A. M.', 'ce:initials': 'A.M.', 'ce:surname': 'Sirunyan', 'ce:indexed-name': 'Sirunyan A.M.'}, '@seq': '1', 'ce:initials': 'A.M.', '@_fa': 'true', 'affiliation': {'@id': '60070862', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60070862'}, 'ce:surname': 'Sirunyan', '@auid': '16239550900', 'author-url': 'https://api.elsevier.com/content/author/author_id/16239550900', 'ce:indexed-name': 'Sirunyan A.M.'}]",10.1103/PhysRevLett.124.162002
162,0.0,0.0,"The 8th IUPAC International Conference on Green Chemistry, 9-14 September 2018 - Bangkok (Thailand)","[{'ce:given-name': 'Supawan', 'preferred-name': {'ce:given-name': 'Supawan', 'ce:initials': 'S.', 'ce:surname': 'Tantayanon', 'ce:indexed-name': 'Tantayanon S.'}, '@seq': '1', 'ce:initials': 'S.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Tantayanon', '@auid': '6602353545', 'author-url': 'https://api.elsevier.com/content/author/author_id/6602353545', 'ce:indexed-name': 'Tantayanon S.'}]",10.1515/pac-2020-0303
163,,,Does Food Allergy Require Any Change in Measles-Mumps-Rubella Vaccination?: Correspondence,"[{'ce:given-name': 'Beuy', 'preferred-name': {'ce:given-name': 'Beuy', 'ce:initials': 'B.', 'ce:surname': 'Joob', 'ce:indexed-name': 'Joob B.'}, '@seq': '1', 'ce:initials': 'B.', '@_fa': 'true', 'affiliation': {'@id': '112619963', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/112619963'}, 'ce:surname': 'Joob', '@auid': '53663749900', 'author-url': 'https://api.elsevier.com/content/author/author_id/53663749900', 'ce:indexed-name': 'Joob B.'}]",10.1007/s12098-019-03120-1
164,,,Preface,"[{'ce:given-name': 'Ahmad Ruslan Mohd', 'preferred-name': {'ce:given-name': 'Ahmad Ruslan Mohd', 'ce:initials': 'A.R.M.', 'ce:surname': 'Ridzuan', 'ce:indexed-name': 'Ridzuan A.R.M.'}, '@seq': '1', 'ce:initials': 'A.R.M.', '@_fa': 'true', 'affiliation': {'@id': '60004351', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60004351'}, 'ce:surname': 'Ridzuan', '@auid': '57205322880', 'author-url': 'https://api.elsevier.com/content/author/author_id/57205322880', 'ce:indexed-name': 'Ridzuan A.R.M.'}]",10.1088/1757-899X/771/1/011001
165,0.0,0.0,"Correction to: Two new xanthones from the roots of Cratoxylum cochinchinense and their cytotoxicity (Journal of Natural Medicines, (2020), 74, 2, (467-473), 10.1007/s11418-019-01376-7)","[{'ce:given-name': 'Peeravat', 'preferred-name': {'ce:given-name': 'Peeravat', 'ce:initials': 'P.', 'ce:surname': 'Natrsanga', 'ce:indexed-name': 'Natrsanga P.'}, '@seq': '1', 'ce:initials': 'P.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Natrsanga', '@auid': '57212462663', 'author-url': 'https://api.elsevier.com/content/author/author_id/57212462663', 'ce:indexed-name': 'Natrsanga P.'}]",10.1007/s11418-020-01391-z
166,,,Erratum: Recent advances in the direct β-C(sp2)-H functionalization of enamides (Organic and Biomolecular Chemistry (2020) DOI: 10.1039/c9ob02649e),"[{'ce:given-name': 'Tonghao', 'preferred-name': {'ce:given-name': 'Tonghao', 'ce:initials': 'T.', 'ce:surname': 'Zhu', 'ce:indexed-name': 'Zhu T.'}, '@seq': '1', 'ce:initials': 'T.', '@_fa': 'true', 'affiliation': {'@id': '60021916', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60021916'}, 'ce:surname': 'Zhu', '@auid': '37862338400', 'author-url': 'https://api.elsevier.com/content/author/author_id/37862338400', 'ce:indexed-name': 'Zhu T.'}]",10.1039/d0ob90019b
167,,,European Position Paper on Rhinosinusitis and Nasal Polyps 2020,"[{'preferred-name': {'ce:given-name': 'W. J.', 'ce:initials': 'W.J.', 'ce:surname': 'Fokkens', 'ce:indexed-name': 'Fokkens W.J.'}, '@seq': '1', 'ce:initials': 'W.J.', '@_fa': 'true', 'affiliation': {'@id': '60001157', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60001157'}, 'ce:surname': 'Fokkens', '@auid': '35355799700', 'author-url': 'https://api.elsevier.com/content/author/author_id/35355799700', 'ce:indexed-name': 'Fokkens W.J.'}]",10.4193/Rhin20.600
168,,,"Correction to: Preparation and characterization of renewable composites from Polylactide and Rice husk for 3D printing applications (Journal of Polymer Research, (2019), 26, 9, (227), 10.1007/s10965-019-1882-6)","[{'ce:given-name': 'Chi-Hui', 'preferred-name': {'ce:given-name': 'Chi Hui', 'ce:initials': 'C.H.', 'ce:surname': 'Tsou', 'ce:indexed-name': 'Tsou C.H.'}, '@seq': '1', 'ce:initials': 'C.-H.', '@_fa': 'true', 'affiliation': [{'@id': '60087293', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60087293'}, {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}], 'ce:surname': 'Tsou', '@auid': '16644221300', 'author-url': 'https://api.elsevier.com/content/author/author_id/16644221300', 'ce:indexed-name': 'Tsou C.-H.'}]",10.1007/s10965-019-1939-6
169,0.0,2.0,"Correction to: Cell adhesion molecules, plasminogen activator inhibitor type 1, and metabolic syndrome in patients with psoriasis (Clinical and Experimental Medicine, (2020), 20, 1, (39-48), 10.1007/s10238-019-00595-2)","[{'ce:given-name': 'Guilherme Gomes', 'preferred-name': {'ce:given-name': 'Guilherme Gomes', 'ce:initials': 'G.G.', 'ce:surname': 'Teixeira', 'ce:indexed-name': 'Teixeira G.G.'}, '@seq': '1', 'ce:initials': 'G.G.', '@_fa': 'true', 'affiliation': {'@id': '112658709', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/112658709'}, 'ce:surname': 'Teixeira', '@auid': '57211946237', 'author-url': 'https://api.elsevier.com/content/author/author_id/57211946237', 'ce:indexed-name': 'Teixeira G.G.'}]",10.1007/s10238-019-00599-y
170,23.0,0.0,"Correction to: Optimizing Pueraria candollei var. mirifica cell suspension culture for prolonged maintenance and decreased variation of isoflavonoid from single cell lines (Plant Cell, Tissue and Organ Culture (PCTOC), (2018), 134, 3, (433-443), 10.1007/s11240-018-1433-6)","[{'ce:given-name': 'Dolly', 'preferred-name': {'ce:given-name': 'Dolly', 'ce:initials': 'D.', 'ce:surname': 'Rani', 'ce:indexed-name': 'Rani D.'}, '@seq': '1', 'ce:initials': 'D.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Rani', '@auid': '36119238100', 'author-url': 'https://api.elsevier.com/content/author/author_id/36119238100', 'ce:indexed-name': 'Rani D.'}]",10.1007/s11240-019-01750-z
171,1.0,2.0,"Correction: Abbasi, A. et al. Poly(2,6-dimethyl-1,4-phenylene oxide)-based hydroxide exchange separator membranes for zinc-air battery. (Int. J. Mol. Sci. 2019, 20, 3678)","[{'ce:given-name': 'Ali', 'preferred-name': {'ce:given-name': 'Ali', 'ce:initials': 'A.', 'ce:surname': 'Abbasi', 'ce:indexed-name': 'Abbasi A.'}, '@seq': '1', 'ce:initials': 'A.', '@_fa': 'true', 'affiliation': [{'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}], 'ce:surname': 'Abbasi', '@auid': '56312420300', 'author-url': 'https://api.elsevier.com/content/author/author_id/56312420300', 'ce:indexed-name': 'Abbasi A.'}]",10.3390/ijms21020377
